Id,Clause1,Clause2,Relation
3654,這些|方面|除了|可以|在|各家|4S|店|內|打探|清楚,另外|就是|各類|汽車|汽車網|網站|及|論壇,Expansion
3655,既然|路邊|邊個|個體|修理|修理店|危害|如此|之|大,將|其|統統|取締|關閉|又|會|如何,Comparison
3656,當然|真正|領略|裸睡|的|妙處,還是|在|親身|身體|體驗|了|以後,Temporal
3657,金九銀|十|已|到,看看|樂|風|又|會|以|什麼|來|迎接|黃金|黃金周,Expansion
3658,如|購買|1|6|升|排量|以下|的|轎車|時,將|適當|減免|一些|購置|購置稅,Contingency
3659,本刊|主要|對象|象是|全國|國中|中等|中等學校|學校|教師,並|兼顧|大專|大專院校|院校|師生|和|一般|生物|生物學|學工|工作|工作者|作者,Expansion
3660,為了|避免|這種|情況|出現,根據|接收|狀況|改變|變數|數字|數字信號|信號|的|音頻|頻帶|帶寬,Contingency
3661,我|不想|等到|最後,它|是|場|夢,Expansion
3662,1980|年|以後,檔案|門類|逐步|健全,Temporal
3663,曉|音|曾經|試|著|說服|自己,哥哥|也許|只是|單純|的|因為|累|了,Expansion
3664,我|媽媽|很|勇敢,因為|她|一天|去|挑|3|次|水,Contingency
3665,油耗|低|也|是|賽拉|賽拉圖|拉圖|的|一大|賣點,符合|國內|用戶|的|購車|需求,Expansion
3666,勝負|計算|一方|參戰|者|全部|死亡,另一方|一方|即|勝出,Contingency
3667,其實|這種,就是|典型|的|中介,Expansion
3668,如果|果性|性生活|生活|是|在|清晨|進行|進行性|性情|性情中人|中人|備用|用地|地址,隨後|要|面對|的|是|一天|緊張|的|工作,Contingency
3669,電子|發射|發射區|區位|位置|和|形狀|可以|被控|控制,以便|取得|一致|的|器件|特性,Expansion
3670,而|這款|北|奔|重|卡|很|容易|上手,不用|進行|適應|適應性|過渡,Expansion
3671,請|確保|你|的|義工|隨時|都|在|清潔,同時|保證|活動|後|的|清理|及時|完成,Temporal
3672,將|球|交給|姚明,讓|更|靠近|籃筐|的|姚明|去|得分,Expansion
3673,其實|我們|有|許多|的|文學|文學藝術|學藝|藝術|藝術家|術家,尤其|是|高素質|素質|的|詩人,Expansion
3674,不過|過到|到時候|時候|我會|關閉|對|抓|蝦|的|RSS|輸出,實在|對|抓|蝦|的|做法|有點|反感,Contingency
3675,相對|對外|外觀|而言,福克|福克斯|克斯|的|內飾|並|不|精彩,Comparison
3676,但|除了|車身|顏色|之外,內飾|的|配色|短期|短期內|期內|不會|發生|發生變化|生變|變化,Expansion
3677,女生|的|最後|綻放|的|微笑|像|暗中|盛開|的|荼|蘼,紮|根|在|了|內心|內心深處|深處,Expansion
3678,做愛|後|吃|冷飲|不僅|易得|胃病,而且|對|整個|舒展|展開|的|身體|是|一次|侵害,Expansion
3679,同時|簡化|了|生產|過程,大大|大大降低|降低|了|能耗,Expansion
3680,3|配襯|服裝|文胸|對|女性|而言,有|錦上添花|的|功能,Expansion
3681,如果|您|的|資金|短期|有用,那麼|您|可以|選擇|貨幣|貨幣基金|基金,Contingency
3682,之前|我|去|找|南航|的|孟|老師|談|過,我|想|最|壞|也|是|南航|了,Temporal
3683,據|該站|主任|閆|瑞|智|介紹,昨天|僅|該站|新|上牌|車輛|就|超過|了|輛,Expansion
3684,這樣|才能|真正|達到|封|溪|顧|魚|的|目的,這些|資源|也|才能|真正|永續|利用,Expansion
3685,5|該|股|前期|主力|已|完全|滿倉|控盤,未來|走勢|完全|取決|取決於|主力|意向,Expansion
3686,上證|的|支撐|是|1845|點,也|是|短線|套利|的|機會,Expansion
3687,最近|近東|東風|東風悅達|悅達|悅達起亞|起亞|傳出|消息,兩廂|賽拉|賽拉圖|拉圖|即將|將要|在|下半|下半年|半年|上市,Expansion
3688,作為|原裝|裝進|進口|進口車,它|也|保持|了|很|不錯|的|鈑|金工|工藝,Expansion
3689,對|未來|的|擔憂,往往|隱藏|在|不易|察覺|的|細節|中,Expansion
3690,許多|店鋪|也|閉門|歇業,處處|顯得|冷清|蕭條,Expansion
3691,2|癟嘴,表示|要求,Expansion
3692,以後|每間|一次|苗,澆|一次|稀薄|糞|水,Temporal
3693,高|曾祖,父|而|身,Expansion
3694,最|不善|善於|理財,往往|只|知|開源|而|不|懂|節流,Expansion
3695,關於|這種|衛生|衛生巾|的|形狀,還|需|進一步|一步|研究,Expansion
3696,當然,有|過|婚前|性交|交合|的|女人|的|發生|發生率|就|更|高,Expansion
3697,Shiva|不想|讓|基因|因公|公司|把持|種子|的|專利|專利權|利權,於是|親自|自到|了|瑞典|的|歐洲|專利|專利局|遞交|抗議|抗議書,Contingency
3698,4|月|4|日|他|正式|接替|克萊|克萊爾|萊爾,還|說服|了|兩位|老朋友|朋友|利|吉|卑|根|和|德|容|幫忙,Temporal
3699,你|的|父母|為此|而|放棄|他們|的|工作,對|嗎,Expansion
3700,空間|是|驪|威|的|殺手|鐗|廠家|是|這樣|推廣|的,消費|消費者|也|是|這樣|看待|的,Expansion
3701,一般|一般地說|般地|說,高速|擋|比|低速|擋|省油,Expansion
3702,全球|金融|金融風暴|風暴|已|影響|到|實體|經濟,導致|日|美|歐|汽車|車市|市場|同時|陷入|低迷,Contingency
3703,正是|這些|人|創造|了|巴哈|巴哈馬|哈馬|燦爛|的|歷史,也|為|巴哈|巴哈馬|哈馬|今天|的|繁榮|作出|了|巨大|巨大貢獻|貢獻,Expansion
3704,不同|的|土壤|孕育|不同|同生|生命,在|不同|的|土丘|上|也|有|不同|的|生命,Comparison
3705,樂|風|的|外形|是|三款|車|中|最為|時尚,並|富有|動感|的,Expansion
3706,當|我|知道|我|HUST|也|被|錄取|的|時候,我|的確|很|難|抉擇,Temporal
3707,嫁|了|個|蘇格蘭|血統|的|美國|老公,始終|以為|他|愛|吃|美國|食品,Comparison
3708,林|伊寧|所寫|的|故事|也|很|奇特,關於|一個|女生|生在|游泳|游泳池|泳池|碰到|的|神|祕|少年,Expansion
3709,其實|SPARK|和|QQ|的|主要|配置|差不多|不多,排量|都|是|0|8|和|1|1,Expansion
3710,如果|你|想|觀察|新生|新生兒|生兒|看|東西|的|能力,首先|先要|學會|敏銳|敏銳地|認識|新生|新生兒|生兒|的|覺醒|狀態,Contingency
3711,那|一簇|一簇簇|簇簇|潔白|的|花束,像|雪|一樣|覆蓋|了|枝頭,Expansion
3712,在|專案|專案組|夜以繼日|的|努力|下,案情|終於|有|了|重大|轉機,Contingency
3713,只是|有時|有時候|時候|女生|的|筆下|的|大膽|文字,總會|讓|楚|於|這樣|的|男生|也|紅了臉,Expansion
3714,1|推算|月經|月經周期|周期|如|周期|正常|正常者,多|在|兩次|次月|月經|中間|排卵,Contingency
3715,8|天|共|240|加|幣,且|不限|公里|里數|數目,Expansion
3716,含|熱門|歌曲,推薦|專輯|等|網頁,Expansion
3717,產後|出血|為|產婦|重要|要死|死亡|原因|因之|之一,在|我國|目前|居首|居首位|首位,Expansion
3718,培訓|後|由|各部|部門|主任|填寫|鑑|定|表,各|接受|培訓|訓人|人員|提交|培訓|總結,Expansion
3719,瞭解|地理|地理信息|信息|的|形式|和|特點,主要|要是|為|正確|獲取|和解|解讀|地理|地理信息|信息|提供|幫助,Contingency
3720,建議|建議您|填寫,以便|潛在|客戶|及時|與|您|取得|取得聯繫|聯繫,Expansion
3721,市內|大多|大多數|多數|房屋|和|教堂|用|白色|火山|凝灰岩|灰岩|建造,因此|被|稱為|白城,Contingency
3722,Q|防具|如果|通用,在|不同|職業|人物|穿戴|上|是否|有所|有所不同|不同,Contingency
3723,提供|江蘇|音樂|音樂台|在線|在線收|收聽|及|主持|主持人|互動|博客,同時|提供|個人|博客|平臺|業務,Expansion
3724,在|過去|的|10|到|12|天|里,它|變得|支離|支離破碎|破碎|了,Temporal
3725,流動|流動性|是|影響|市場|最|直接|的|因素,但|並|不是|最|根本|的,Comparison
3726,此外|在|細節|的|地方,兩車|均|為|駕乘|者|提供|了|多出|儲|物|格|設計,Expansion
3727,因為|一般|情況|下|這|趟|車|人|好多|啊|站|著|都|擠,今天|居然|有|座,Comparison
3728,新建|建工|工廠|在|短短|幾個|月|內|就要|投入|生產,而且|計劃|每年|生產|約|一千|一千萬|千萬|萬件|件產品|產品,Expansion
3729,開車|最|危險|的|敵人|不是|開快|開快車|快車,而是|分神,Comparison
3730,他|最重|重要|的|目標|是|奪得|NBA|總冠軍|冠軍,也|希望|能|獲得|年度|MVP|獎,Expansion
3731,只要|市場|市場需求|需求|一|釋放,遠望|谷|就是|一個|有備|有備而來|而來|的|先行|先行者|行者,Contingency
3732,陳先生|先生|一臉|的|迷茫,醫生|生為|他|作|了|一番|解答,Expansion
3733,我|很少|坐|公交|公交車|車上|上班,因為|覺得|它|不|方便,Contingency
3734,瑪雅|瑪雅文|文明|是|古代|印地|印地安|文明|的|分支,為|印第安|瑪雅|瑪雅人|雅人|所|締造|而|得名,Expansion
3735,因為|有|精彩|的|混血|混血美女|美女|美女圖|圖片|夜晚,我們|一天|24|小時|都|顯得|明媚|通亮,Contingency
3736,艾|菲|搶下|籃板|之後,伊|戈|達拉|快攻|攻打|打成|上籃|得手,Temporal
3737,隨著|城市|發展,這|兩個|市|現在|已經|連在|連在一起|一起,Temporal
3738,時間|無聲|聲地|流逝,卻|絲毫|沒有|沒有沖淡|沖淡|人們|對|她|的|懷念,Comparison
3739,籃網|網隊|看中|的|是|他|的|潛力|和|可塑|可塑性|塑性,而|不是|關註|他|的|年紀|到底|多|大,Comparison
3740,不過|沒|多少|人|見|過|你|兒子,是|嗎,Expansion
3741,身體|和|身體|的|交合|中,女人|以|一種|犧牲|精神|而|滿足|男人|的|需求,Expansion
3742,我|大聲|聲地|發狂|發狂地|呼喊,卻|沒有|有人|答應,Comparison
3743,如果|把|車|比作|作人,407SW|當然|屬於|很|顧家|的|那種,Expansion
3744,其實|我|並|不關|關心|這個|作客|之|旅,我|關心|的|是|我們|在|比賽|中|的|表現,Comparison
3745,側|擋風|擋風玻璃|玻璃|隔熱|隔熱膜|方面,同樣|以|不|影響|車主|主觀|觀察|後視|後視鏡|為|前提,Expansion
3746,在|最初|幾天|的|媒體|體專|專場|和|慈善|專場|後,車展|將|於|日|對公|公眾|開放,Temporal
3747,游客|可以|美美|地|品嚐|當地|特有|的|烤乳豬|乳豬,當然|還|少不了|不了|啤酒|和|黑|咖啡|佐餐,Expansion
3748,麥|基|迪|說|我|想|羅|恩|阿|堤|斯|出場,給|了|我們|一些|能量,Contingency
3749,這些|措施|不僅|將|有力|力促|促進|消費|消費者|的|購車|慾|望,也|將|使|奔馳|為|第四|第四季|第四季度|四季|四季度|季度|的|收穫|打下|打下基礎|基礎,Expansion
3750,面對|突如其來|如其|來|的|突發|突發事件|事件|也|能|冷靜|的|處理|理好,有利|有利於|利於|洽談|和|協調|工作,Contingency
3751,哈|弗|VS|瑞|虎,敵人|還是|朋友,Expansion
3752,有時|在|城市|問路,甚至|沒有|有人|人理|我們,Expansion
3753,Stadler|說,那時|我們|將|生產|無污染|污染|的|汽車,Expansion
3754,現在|該車|的|訂金|一般|為|5000|元|左右,感興|感興趣|興趣|的|朋友|不妨|前去|諮|詢|下,Expansion
3755,公司|辦公|辦公室|公室|室內|不見|負責|負責人|責人|的|身影,只有|一名|年輕|職員|值守,Comparison
3756,下午|四點|的|太陽|還是|很毒,真|佩服|服老|老外|們|一個|一個個|個個|赤條條|條條|地|在|陽光|下|暴曬,Comparison
3757,1|愉快|的|心情|舒適|優雅|的|環境,排除|除外|外界|干擾|的|可能,Expansion
3758,純粹|學術|學術性|性理|理論|往往|走進|象牙|象牙塔,但|產業|分析|則|不會,Comparison
3759,白天|天保|保護|著|自己|感覺|舒服,可是|晚上|應該|取下|下來|了,Comparison
3760,出生|後|即使|補充|充足|足夠|的|碘,也|難以|糾正|先天|造成|的|智力|低下,Expansion
3761,不過|在|修改|改過|過程|中,遇到|了|一些|困惑,Expansion
3762,通用|通用汽車|汽車|汽車銷量|銷量|也|大幅|下降,今年|今年以來|以來|該|公司|在|美國|美國市場|市場|銷量|下降|18,Expansion
3763,芭|兒|似乎|真的|在|思考|如何|回到|過去|一般,忽地|就|沒了|回應,Expansion
3764,總之|好不容易|不容|容易|穩定|了|下來,我|的|馬|就|非常|忌憚|前面|的|領路|領路人|路人,Temporal
3765,年|美|出兵|鎮壓|人民|人民起義|起義,並|對|古|實行|年|的|軍事|佔|領,Expansion
3766,這|就是|印加|印加國|加國|都|庫斯|庫斯科|Cuzco|的|由來,而|這位|太陽|之|子|就|成|了|第一|第一位|一位|印加,Expansion
3767,如果|有人|在|全球|範圍|內|做|一個|這樣|的|調查,相信|中國|國人|肯定|定能|進前|前三名|三名,Contingency
3768,長江|電力|因|籌劃|重大|資產|資產重組|重組|事宜,公司|公司股票|股票|於|2008|年|5|月|8|日|起|連續|停牌,Contingency
3769,被叫|叫出|出來|的|女生|是|陌生|的|名字,似乎|還有|有些|沒|睡醒|的|樣子,Expansion
3770,這個|稱呼|名副其實|其實,因為|這裡|確實|實有|井,Contingency
3771,相比|半個|月前,優惠|幅度|又|擴大|了|4000|元|左右,Temporal
3772,大跌|以來|現在|收益|是|正值,凈值|1|19,Expansion
3773,甲等|與其|指導|指導教授|教授,均|頒發|頒發獎狀|發獎|獎狀|與|獎|座|各|一,Expansion
3774,不想|看見|契|爺|那麼|年輕|就|走,他|還有|許多|事情|沒|做,Expansion
3775,如果|偶然|有|一個|個人|跳出|這個|傳統|的|通婚|圈子,顯出|的|效果|就|特別|明顯,Contingency
3776,市場|預期|隨時|可能|發生|逆轉,股票|型基金|基金|的|投資|機會|已經|凸現,Expansion
3777,問題|二|我|現在|名下|無|房,是否|可|拿|經濟|適用|適用房|用房,Contingency
3778,在|牆體|初步|凝固|後|卸下|模板|和|立柱,並|將|定位|套管|的|通孔|用|灰漿|抹|平|便|可,Expansion
3779,稅務|稅務機關|機關|因特|特殊|情況|不能|按時|出庭|的,應向|人民|人民法院|民法|法院|申請|延期|開庭,Contingency
3780,為了|保障|有效|的|交通|通聯|聯絡,印加|印加人|加人|沿海|海岸|修築|了|道路|道路網|路網,Expansion
3781,對|妊娠|婦女,只有|少數|疫苗|是|安全|的,Expansion
3782,如果|是|這樣|這樣的話|的話,雙方|必須|共同|作出|出調|調整,Contingency
3783,每|一個|民族|都|帶|著|他們|的|故事|和|傳統,並|將|起|融入|到|牙買加|這個|大|熔爐|里,Expansion
3784,去|醫療|醫療器械|器械|IM|互動|商圈,與|商家|群聊|發現|更多|商機,Expansion
3785,既然|是|人|操作|的,就|肯定|定有|有人|人為|人為因素|因素|在內,Contingency
3786,因|平時|大家|聚在一起|一起|的|機會|很少,不是|春節|很|難|彙集|集聚|聚齊,Contingency
3787,但|該行|料|隨著|諾基亞|基亞|的|外購|增加,可|支持|比亞|比亞迪|手機|業務|長遠|增長,Contingency
3788,當年|駐守|守城|城堡|的士|士兵|常|在|廣場|場上|上進|進行|操練,廣場|因而|得名|武器|廣場,Contingency
3789,游客|可|在|機場|旅行|旅行社|行社|飯店|辦理|租車|車手|手續,也|可|提前|預訂,Expansion
3790,免費|的|在線|計算|計算機|算機|詞典,可查|名詞|名詞術語|術語|等,Expansion
3791,我們|一般|晚上|上去,因為|兒子|中午|不在|在家,Contingency
3792,逾期|全部|清零,並|自動|升級|為|打折|卡,Expansion
3793,放羊|的|星星|命中|命中註定|註定|我愛你|哪部|流行,你|更|喜歡|哪部,Expansion
3794,2008|年|對於|福州|的|車市|來講,是|低迷|的|一年,Expansion
3795,長大|後,則|可以|根據|體裁|選擇|朗讀|或|默讀,Contingency
3796,鍾|愛|寶|接受|受訪|訪問|的|答案|竟是|這樣|做|很|幽默,並|有|超現實|現實|現實感|實感|感覺,Expansion
3797,我們|上半|上半場|半場|比賽|就|1|2|落後,我們|曾經|有|能力|做|的|更好,Expansion
3798,唯一|的|不同|就是,該|原型|原型車|採用|了|未來|X1|的|前|臉|設計,Expansion
3799,鐘聲|這|不過|是|一個|笑話|而已,何必|必當|當真|呢,Expansion
3800,當|玩家|選擇|幫助|其實|實現|願望|後,會|給|許願|願者|發送|送回|回執,Temporal
3801,日光|日光浴|還是|要|堅持,給|他|穿|的|衣服|要|便於|孩子|活動,Expansion
3802,我們|離開|再|出去|去逛|一下,回來|差點|找|不到|他|的|檔位|了,Temporal
3803,壓力|過|大,很|可能|會|加劇|晨|吐|癥狀,Contingency
3804,1|12|未經|未經許可|許可,不准|在|館內|張貼|或|散髮|廣告|宣傳|宣傳品,Contingency
3805,41|其中|5|月份|單月|銷售|銷售量|同比|繼續|增長,但|環比|比出|出現|現下|下降,Comparison
3806,我|不|懂|芭蕾|芭蕾舞,覺得|那|只不過|不過|是|水平|稍差|的|藝術|藝術體操|體操|而已,Expansion
3807,我|很|贊成|這樣|的|想法,但要|如何|收集|生物|相關|的|新聞|呢,Comparison
3808,重覆|複利|利用|資源|可以|節省|節省能源|能源,也|可獲|獲得|創意,Expansion
3809,這麼|說來,運動|運動會|又|快|到|了,Expansion
3810,如果|您|有|興趣|參與|本|精華|精華區|的|討論|和|編輯,歡迎|歡迎您|的|加入,Contingency
3811,由於|沒有|明確|的|繼承|繼承法|法規,印加|印加帝國|帝國|爆發|了|內戰,Contingency
3812,國王|的|病情|在|加重,可大|大王|大王子|王子|始終|沒有|回來,Comparison
3813,難|就|難|在|林|風雷|是|一個|愛馬|的|人,卻|沒有|經營|俱樂部|的|經驗,Comparison
3814,目前|捷達|的|新車|跌破|7|萬,價格|區間|在|6|69|萬|9|48|萬,Expansion
3815,說|這話|時,李|洪爐|臉上|的|表情|突然|嚴肅|起來,Temporal
3816,停車|收費|是|1|到|早上|8|點,之後|每|小時|1,Temporal
